genome,asset
drosophila_melanogaster-ncbi-build5,refgene_anno
drosophila_melanogaster-ncbi-build5,salmon_index
drosophila_melanogaster-ncbi-build5,salmon_partial_sa_index
drosophila_melanogaster-ncbi-build5,salmon_sa_index
drosophila_melanogaster-ncbi-build5,star_index
drosophila_melanogaster-ncbi-build5,suffixerator_index
drosophila_melanogaster-ncbi-build5,tallymer_index
drosophila_melanogaster-ncbi-build5,tgMap
drosophila_melanogaster-ncbi-build5,bowtie2_index_extra
drosophila_melanogaster-ucsc-dm3,bismark_bt1_index
drosophila_melanogaster-ucsc-dm3,bismark_bt2_index
drosophila_melanogaster-ucsc-dm3,blacklist
drosophila_melanogaster-ucsc-dm3,bowtie2_index
drosophila_melanogaster-ucsc-dm3,bwa_index
drosophila_melanogaster-ucsc-dm3,cellranger_reference
drosophila_melanogaster-ucsc-dm3,dbnsfp
drosophila_melanogaster-ucsc-dm3,dbsnp
drosophila_melanogaster-ucsc-dm3,ensembl_gtf
drosophila_melanogaster-ucsc-dm3,ensembl_rb
drosophila_melanogaster-ucsc-dm3,epilog_index
drosophila_melanogaster-ucsc-dm3,fasta
drosophila_melanogaster-ucsc-dm3,fasta_txome
drosophila_melanogaster-ucsc-dm3,feat_annotation
drosophila_melanogaster-ucsc-dm3,gtf
drosophila_melanogaster-ucsc-dm3,kallisto_index
drosophila_melanogaster-ucsc-dm3,refgene_anno
drosophila_melanogaster-ucsc-dm3,salmon_index
drosophila_melanogaster-ucsc-dm3,salmon_partial_sa_index
drosophila_melanogaster-ucsc-dm3,salmon_sa_index
drosophila_melanogaster-ucsc-dm3,star_index
drosophila_melanogaster-ucsc-dm3,suffixerator_index
drosophila_melanogaster-ucsc-dm3,tallymer_index
drosophila_melanogaster-ucsc-dm3,tgMap
drosophila_melanogaster-ucsc-dm3,bowtie2_index_extra
drosophila_melanogaster-ucsc-dm6,bismark_bt1_index
drosophila_melanogaster-ucsc-dm6,bismark_bt2_index
drosophila_melanogaster-ucsc-dm6,blacklist
drosophila_melanogaster-ucsc-dm6,bowtie2_index
drosophila_melanogaster-ucsc-dm6,bwa_index
drosophila_melanogaster-ucsc-dm6,cellranger_reference
drosophila_melanogaster-ucsc-dm6,dbnsfp
drosophila_melanogaster-ucsc-dm6,dbsnp
drosophila_melanogaster-ucsc-dm6,ensembl_gtf
drosophila_melanogaster-ucsc-dm6,ensembl_rb
drosophila_melanogaster-ucsc-dm6,epilog_index
drosophila_melanogaster-ucsc-dm6,fasta
drosophila_melanogaster-ucsc-dm6,fasta_txome
drosophila_melanogaster-ucsc-dm6,feat_annotation
drosophila_melanogaster-ucsc-dm6,gtf
drosophila_melanogaster-ucsc-dm6,kallisto_index
drosophila_melanogaster-ucsc-dm6,refgene_anno
drosophila_melanogaster-ucsc-dm6,salmon_index
drosophila_melanogaster-ucsc-dm6,salmon_partial_sa_index
drosophila_melanogaster-ucsc-dm6,salmon_sa_index
drosophila_melanogaster-ucsc-dm6,star_index
drosophila_melanogaster-ucsc-dm6,suffixerator_index
drosophila_melanogaster-ucsc-dm6,tallymer_index
drosophila_melanogaster-ucsc-dm6,tgMap
drosophila_melanogaster-ucsc-dm6,bowtie2_index_extra
enterobacteriophage_lambda-ncbi-1993-04-28,bismark_bt1_index
enterobacteriophage_lambda-ncbi-1993-04-28,bismark_bt2_index
enterobacteriophage_lambda-ncbi-1993-04-28,blacklist
enterobacteriophage_lambda-ncbi-1993-04-28,bowtie2_index
enterobacteriophage_lambda-ncbi-1993-04-28,bwa_index
enterobacteriophage_lambda-ncbi-1993-04-28,cellranger_reference
enterobacteriophage_lambda-ncbi-1993-04-28,dbnsfp
enterobacteriophage_lambda-ncbi-1993-04-28,dbsnp
enterobacteriophage_lambda-ncbi-1993-04-28,ensembl_gtf
enterobacteriophage_lambda-ncbi-1993-04-28,ensembl_rb
enterobacteriophage_lambda-ncbi-1993-04-28,epilog_index
enterobacteriophage_lambda-ncbi-1993-04-28,fasta
enterobacteriophage_lambda-ncbi-1993-04-28,fasta_txome
enterobacteriophage_lambda-ncbi-1993-04-28,feat_annotation
enterobacteriophage_lambda-ncbi-1993-04-28,kallisto_index
enterobacteriophage_lambda-ncbi-1993-04-28,refgene_anno
enterobacteriophage_lambda-ncbi-1993-04-28,salmon_index
enterobacteriophage_lambda-ncbi-1993-04-28,salmon_partial_sa_index
enterobacteriophage_lambda-ncbi-1993-04-28,salmon_sa_index
enterobacteriophage_lambda-ncbi-1993-04-28,star_index
enterobacteriophage_lambda-ncbi-1993-04-28,suffixerator_index
enterobacteriophage_lambda-ncbi-1993-04-28,tallymer_index
enterobacteriophage_lambda-ncbi-1993-04-28,tgMap
enterobacteriophage_lambda-ncbi-1993-04-28,bowtie2_index_extra
equus_caballus-ensembl-equcab2,bismark_bt1_index
equus_caballus-ensembl-equcab2,bismark_bt2_index
equus_caballus-ensembl-equcab2,blacklist
equus_caballus-ensembl-equcab2,bowtie2_index
equus_caballus-ensembl-equcab2,bwa_index
equus_caballus-ensembl-equcab2,cellranger_reference
equus_caballus-ensembl-equcab2,dbnsfp
equus_caballus-ensembl-equcab2,dbsnp
equus_caballus-ensembl-equcab2,ensembl_gtf
equus_caballus-ensembl-equcab2,ensembl_rb
equus_caballus-ensembl-equcab2,epilog_index
equus_caballus-ensembl-equcab2,fasta
equus_caballus-ensembl-equcab2,fasta_txome
equus_caballus-ensembl-equcab2,feat_annotation
equus_caballus-ensembl-equcab2,gtf
equus_caballus-ensembl-equcab2,kallisto_index
equus_caballus-ensembl-equcab2,refgene_anno
equus_caballus-ensembl-equcab2,salmon_index
equus_caballus-ensembl-equcab2,salmon_partial_sa_index
equus_caballus-ensembl-equcab2,salmon_sa_index
equus_caballus-ensembl-equcab2,star_index
equus_caballus-ensembl-equcab2,suffixerator_index
equus_caballus-ensembl-equcab2,tallymer_index
equus_caballus-ensembl-equcab2,tgMap
equus_caballus-ensembl-equcab2,bowtie2_index_extra
equus_caballus-ncbi-equcab20,bismark_bt1_index
equus_caballus-ncbi-equcab20,bismark_bt2_index
equus_caballus-ncbi-equcab20,blacklist
equus_caballus-ncbi-equcab20,bowtie2_index
equus_caballus-ncbi-equcab20,bwa_index
equus_caballus-ncbi-equcab20,cellranger_reference
equus_caballus-ncbi-equcab20,dbnsfp
equus_caballus-ncbi-equcab20,dbsnp
equus_caballus-ncbi-equcab20,ensembl_gtf
equus_caballus-ncbi-equcab20,ensembl_rb
equus_caballus-ncbi-equcab20,epilog_index
equus_caballus-ncbi-equcab20,fasta
equus_caballus-ncbi-equcab20,fasta_txome
equus_caballus-ncbi-equcab20,feat_annotation
equus_caballus-ncbi-equcab20,gtf
equus_caballus-ncbi-equcab20,kallisto_index
equus_caballus-ncbi-equcab20,refgene_anno
equus_caballus-ncbi-equcab20,salmon_index
equus_caballus-ncbi-equcab20,salmon_partial_sa_index
equus_caballus-ncbi-equcab20,salmon_sa_index
equus_caballus-ncbi-equcab20,star_index
equus_caballus-ncbi-equcab20,suffixerator_index
equus_caballus-ncbi-equcab20,tallymer_index
equus_caballus-ncbi-equcab20,tgMap
equus_caballus-ncbi-equcab20,bowtie2_index_extra
equus_caballus-ucsc-equcab2,bismark_bt1_index
equus_caballus-ucsc-equcab2,bismark_bt2_index
equus_caballus-ucsc-equcab2,blacklist
equus_caballus-ucsc-equcab2,bowtie2_index
equus_caballus-ucsc-equcab2,bwa_index
equus_caballus-ucsc-equcab2,cellranger_reference
equus_caballus-ucsc-equcab2,dbnsfp
equus_caballus-ucsc-equcab2,dbsnp
equus_caballus-ucsc-equcab2,ensembl_gtf
equus_caballus-ucsc-equcab2,ensembl_rb
equus_caballus-ucsc-equcab2,epilog_index
equus_caballus-ucsc-equcab2,fasta
equus_caballus-ucsc-equcab2,fasta_txome
equus_caballus-ucsc-equcab2,feat_annotation
equus_caballus-ucsc-equcab2,gtf
equus_caballus-ucsc-equcab2,kallisto_index
equus_caballus-ucsc-equcab2,refgene_anno
equus_caballus-ucsc-equcab2,salmon_index
equus_caballus-ucsc-equcab2,salmon_partial_sa_index
equus_caballus-ucsc-equcab2,salmon_sa_index
equus_caballus-ucsc-equcab2,star_index
equus_caballus-ucsc-equcab2,suffixerator_index
equus_caballus-ucsc-equcab2,tallymer_index
equus_caballus-ucsc-equcab2,tgMap
equus_caballus-ucsc-equcab2,bowtie2_index_extra
escherichia_coli_k_12_dh10b-ensembl-eb1,bismark_bt1_index
escherichia_coli_k_12_dh10b-ensembl-eb1,bismark_bt2_index
escherichia_coli_k_12_dh10b-ensembl-eb1,blacklist
escherichia_coli_k_12_dh10b-ensembl-eb1,bowtie2_index
escherichia_coli_k_12_dh10b-ensembl-eb1,bwa_index
escherichia_coli_k_12_dh10b-ensembl-eb1,cellranger_reference
escherichia_coli_k_12_dh10b-ensembl-eb1,dbnsfp
escherichia_coli_k_12_dh10b-ensembl-eb1,dbsnp
escherichia_coli_k_12_dh10b-ensembl-eb1,ensembl_gtf
escherichia_coli_k_12_dh10b-ensembl-eb1,ensembl_rb
escherichia_coli_k_12_dh10b-ensembl-eb1,epilog_index
escherichia_coli_k_12_dh10b-ensembl-eb1,fasta
escherichia_coli_k_12_dh10b-ensembl-eb1,fasta_txome
escherichia_coli_k_12_dh10b-ensembl-eb1,feat_annotation
escherichia_coli_k_12_dh10b-ensembl-eb1,gtf
escherichia_coli_k_12_dh10b-ensembl-eb1,kallisto_index
escherichia_coli_k_12_dh10b-ensembl-eb1,refgene_anno
escherichia_coli_k_12_dh10b-ensembl-eb1,salmon_index
escherichia_coli_k_12_dh10b-ensembl-eb1,salmon_partial_sa_index
escherichia_coli_k_12_dh10b-ensembl-eb1,salmon_sa_index
escherichia_coli_k_12_dh10b-ensembl-eb1,star_index
escherichia_coli_k_12_dh10b-ensembl-eb1,suffixerator_index
escherichia_coli_k_12_dh10b-ensembl-eb1,tallymer_index
escherichia_coli_k_12_dh10b-ensembl-eb1,tgMap
escherichia_coli_k_12_dh10b-ensembl-eb1,bowtie2_index_extra
escherichia_coli_k_12_dh10b-ncbi-2008-03-17,bismark_bt1_index
escherichia_coli_k_12_dh10b-ncbi-2008-03-17,bismark_bt2_index
escherichia_coli_k_12_dh10b-ncbi-2008-03-17,blacklist
escherichia_coli_k_12_dh10b-ncbi-2008-03-17,bowtie2_index
escherichia_coli_k_12_dh10b-ncbi-2008-03-17,bwa_index
escherichia_coli_k_12_dh10b-ncbi-2008-03-17,cellranger_reference
escherichia_coli_k_12_dh10b-ncbi-2008-03-17,dbnsfp
escherichia_coli_k_12_dh10b-ncbi-2008-03-17,dbsnp
escherichia_coli_k_12_dh10b-ncbi-2008-03-17,ensembl_gtf
escherichia_coli_k_12_dh10b-ncbi-2008-03-17,ensembl_rb
escherichia_coli_k_12_dh10b-ncbi-2008-03-17,epilog_index
escherichia_coli_k_12_dh10b-ncbi-2008-03-17,fasta
escherichia_coli_k_12_dh10b-ncbi-2008-03-17,fasta_txome
escherichia_coli_k_12_dh10b-ncbi-2008-03-17,feat_annotation
escherichia_coli_k_12_dh10b-ncbi-2008-03-17,kallisto_index
escherichia_coli_k_12_dh10b-ncbi-2008-03-17,refgene_anno
escherichia_coli_k_12_dh10b-ncbi-2008-03-17,salmon_index
escherichia_coli_k_12_dh10b-ncbi-2008-03-17,salmon_partial_sa_index
escherichia_coli_k_12_dh10b-ncbi-2008-03-17,salmon_sa_index
escherichia_coli_k_12_dh10b-ncbi-2008-03-17,star_index
escherichia_coli_k_12_dh10b-ncbi-2008-03-17,suffixerator_index
escherichia_coli_k_12_dh10b-ncbi-2008-03-17,tallymer_index
escherichia_coli_k_12_dh10b-ncbi-2008-03-17,tgMap
escherichia_coli_k_12_dh10b-ncbi-2008-03-17,bowtie2_index_extra
escherichia_coli_k_12_mg1655-ncbi-2001-10-15,bismark_bt1_index
escherichia_coli_k_12_mg1655-ncbi-2001-10-15,bismark_bt2_index
escherichia_coli_k_12_mg1655-ncbi-2001-10-15,blacklist
escherichia_coli_k_12_mg1655-ncbi-2001-10-15,bowtie2_index
escherichia_coli_k_12_mg1655-ncbi-2001-10-15,bwa_index
escherichia_coli_k_12_mg1655-ncbi-2001-10-15,cellranger_reference
escherichia_coli_k_12_mg1655-ncbi-2001-10-15,dbnsfp
escherichia_coli_k_12_mg1655-ncbi-2001-10-15,dbsnp
escherichia_coli_k_12_mg1655-ncbi-2001-10-15,ensembl_gtf
escherichia_coli_k_12_mg1655-ncbi-2001-10-15,ensembl_rb
escherichia_coli_k_12_mg1655-ncbi-2001-10-15,epilog_index
escherichia_coli_k_12_mg1655-ncbi-2001-10-15,fasta
escherichia_coli_k_12_mg1655-ncbi-2001-10-15,fasta_txome
escherichia_coli_k_12_mg1655-ncbi-2001-10-15,feat_annotation
escherichia_coli_k_12_mg1655-ncbi-2001-10-15,kallisto_index
escherichia_coli_k_12_mg1655-ncbi-2001-10-15,refgene_anno
escherichia_coli_k_12_mg1655-ncbi-2001-10-15,salmon_index
escherichia_coli_k_12_mg1655-ncbi-2001-10-15,salmon_partial_sa_index
escherichia_coli_k_12_mg1655-ncbi-2001-10-15,salmon_sa_index
escherichia_coli_k_12_mg1655-ncbi-2001-10-15,star_index
escherichia_coli_k_12_mg1655-ncbi-2001-10-15,suffixerator_index
escherichia_coli_k_12_mg1655-ncbi-2001-10-15,tallymer_index
escherichia_coli_k_12_mg1655-ncbi-2001-10-15,tgMap
escherichia_coli_k_12_mg1655-ncbi-2001-10-15,bowtie2_index_extra
gallus_gallus-ensembl-galgal4,bismark_bt1_index
gallus_gallus-ensembl-galgal4,bismark_bt2_index
gallus_gallus-ensembl-galgal4,blacklist
gallus_gallus-ensembl-galgal4,bowtie2_index
gallus_gallus-ensembl-galgal4,bwa_index
gallus_gallus-ensembl-galgal4,cellranger_reference
gallus_gallus-ensembl-galgal4,dbnsfp
gallus_gallus-ensembl-galgal4,dbsnp
gallus_gallus-ensembl-galgal4,ensembl_gtf
gallus_gallus-ensembl-galgal4,ensembl_rb
gallus_gallus-ensembl-galgal4,epilog_index
gallus_gallus-ensembl-galgal4,fasta
gallus_gallus-ensembl-galgal4,fasta_txome
gallus_gallus-ensembl-galgal4,feat_annotation
gallus_gallus-ensembl-galgal4,gtf
gallus_gallus-ensembl-galgal4,kallisto_index
gallus_gallus-ensembl-galgal4,refgene_anno
gallus_gallus-ensembl-galgal4,salmon_index
gallus_gallus-ensembl-galgal4,salmon_partial_sa_index
gallus_gallus-ensembl-galgal4,salmon_sa_index
gallus_gallus-ensembl-galgal4,star_index
gallus_gallus-ensembl-galgal4,suffixerator_index
gallus_gallus-ensembl-galgal4,tallymer_index
gallus_gallus-ensembl-galgal4,tgMap
gallus_gallus-ensembl-galgal4,bowtie2_index_extra
gallus_gallus-ensembl-washuc2,bismark_bt1_index
gallus_gallus-ensembl-washuc2,bismark_bt2_index
gallus_gallus-ensembl-washuc2,blacklist
gallus_gallus-ensembl-washuc2,bowtie2_index
gallus_gallus-ensembl-washuc2,bwa_index
gallus_gallus-ensembl-washuc2,cellranger_reference
gallus_gallus-ensembl-washuc2,dbnsfp
gallus_gallus-ensembl-washuc2,dbsnp
gallus_gallus-ensembl-washuc2,ensembl_gtf
gallus_gallus-ensembl-washuc2,ensembl_rb
gallus_gallus-ensembl-washuc2,epilog_index
gallus_gallus-ensembl-washuc2,fasta
gallus_gallus-ensembl-washuc2,fasta_txome
gallus_gallus-ensembl-washuc2,feat_annotation
gallus_gallus-ensembl-washuc2,gtf
gallus_gallus-ensembl-washuc2,kallisto_index
gallus_gallus-ensembl-washuc2,refgene_anno
gallus_gallus-ensembl-washuc2,salmon_index
gallus_gallus-ensembl-washuc2,salmon_partial_sa_index
gallus_gallus-ensembl-washuc2,salmon_sa_index
gallus_gallus-ensembl-washuc2,star_index
gallus_gallus-ensembl-washuc2,suffixerator_index
gallus_gallus-ensembl-washuc2,tallymer_index
gallus_gallus-ensembl-washuc2,tgMap
gallus_gallus-ensembl-washuc2,bowtie2_index_extra
gallus_gallus-ncbi-build21,bismark_bt1_index
gallus_gallus-ncbi-build21,bismark_bt2_index
gallus_gallus-ncbi-build21,blacklist
gallus_gallus-ncbi-build21,bowtie2_index
gallus_gallus-ncbi-build21,bwa_index
gallus_gallus-ncbi-build21,cellranger_reference
gallus_gallus-ncbi-build21,dbnsfp
gallus_gallus-ncbi-build21,dbsnp
gallus_gallus-ncbi-build21,ensembl_gtf
gallus_gallus-ncbi-build21,ensembl_rb
gallus_gallus-ncbi-build21,epilog_index
gallus_gallus-ncbi-build21,fasta
gallus_gallus-ncbi-build21,fasta_txome
gallus_gallus-ncbi-build21,feat_annotation
gallus_gallus-ncbi-build21,gtf
gallus_gallus-ncbi-build21,kallisto_index
gallus_gallus-ncbi-build21,refgene_anno
gallus_gallus-ncbi-build21,salmon_index
gallus_gallus-ncbi-build21,salmon_partial_sa_index
gallus_gallus-ncbi-build21,salmon_sa_index
gallus_gallus-ncbi-build21,star_index
gallus_gallus-ncbi-build21,suffixerator_index
gallus_gallus-ncbi-build21,tallymer_index
gallus_gallus-ncbi-build21,tgMap
gallus_gallus-ncbi-build21,bowtie2_index_extra
gallus_gallus-ncbi-build31,bismark_bt1_index
gallus_gallus-ncbi-build31,bismark_bt2_index
gallus_gallus-ncbi-build31,blacklist
gallus_gallus-ncbi-build31,bowtie2_index
gallus_gallus-ncbi-build31,bwa_index
gallus_gallus-ncbi-build31,cellranger_reference
gallus_gallus-ncbi-build31,dbnsfp
gallus_gallus-ncbi-build31,dbsnp
gallus_gallus-ncbi-build31,ensembl_gtf
gallus_gallus-ncbi-build31,ensembl_rb
gallus_gallus-ncbi-build31,epilog_index
gallus_gallus-ncbi-build31,fasta
gallus_gallus-ncbi-build31,fasta_txome
gallus_gallus-ncbi-build31,feat_annotation
gallus_gallus-ncbi-build31,gtf
gallus_gallus-ncbi-build31,kallisto_index
gallus_gallus-ncbi-build31,refgene_anno
gallus_gallus-ncbi-build31,salmon_index
gallus_gallus-ncbi-build31,salmon_partial_sa_index
gallus_gallus-ncbi-build31,salmon_sa_index
gallus_gallus-ncbi-build31,star_index
gallus_gallus-ncbi-build31,suffixerator_index
gallus_gallus-ncbi-build31,tallymer_index
gallus_gallus-ncbi-build31,tgMap
gallus_gallus-ncbi-build31,bowtie2_index_extra
gallus_gallus-ucsc-galgal3,bismark_bt1_index
gallus_gallus-ucsc-galgal3,bismark_bt2_index
gallus_gallus-ucsc-galgal3,blacklist
gallus_gallus-ucsc-galgal3,bowtie2_index
gallus_gallus-ucsc-galgal3,bwa_index
gallus_gallus-ucsc-galgal3,cellranger_reference
gallus_gallus-ucsc-galgal3,dbnsfp
gallus_gallus-ucsc-galgal3,dbsnp
gallus_gallus-ucsc-galgal3,ensembl_gtf
gallus_gallus-ucsc-galgal3,ensembl_rb
gallus_gallus-ucsc-galgal3,epilog_index
gallus_gallus-ucsc-galgal3,fasta
gallus_gallus-ucsc-galgal3,fasta_txome
gallus_gallus-ucsc-galgal3,feat_annotation
gallus_gallus-ucsc-galgal3,gtf
gallus_gallus-ucsc-galgal3,kallisto_index
gallus_gallus-ucsc-galgal3,refgene_anno
gallus_gallus-ucsc-galgal3,salmon_index
gallus_gallus-ucsc-galgal3,salmon_partial_sa_index
gallus_gallus-ucsc-galgal3,salmon_sa_index
gallus_gallus-ucsc-galgal3,star_index
gallus_gallus-ucsc-galgal3,suffixerator_index
gallus_gallus-ucsc-galgal3,tallymer_index
gallus_gallus-ucsc-galgal3,tgMap
gallus_gallus-ucsc-galgal3,bowtie2_index_extra
gallus_gallus-ucsc-galgal4,bismark_bt1_index
gallus_gallus-ucsc-galgal4,bismark_bt2_index
gallus_gallus-ucsc-galgal4,blacklist
gallus_gallus-ucsc-galgal4,bowtie2_index
gallus_gallus-ucsc-galgal4,bwa_index
gallus_gallus-ucsc-galgal4,cellranger_reference
gallus_gallus-ucsc-galgal4,dbnsfp
gallus_gallus-ucsc-galgal4,dbsnp
gallus_gallus-ucsc-galgal4,ensembl_gtf
gallus_gallus-ucsc-galgal4,ensembl_rb
gallus_gallus-ucsc-galgal4,epilog_index
gallus_gallus-ucsc-galgal4,fasta
gallus_gallus-ucsc-galgal4,fasta_txome
gallus_gallus-ucsc-galgal4,feat_annotation
gallus_gallus-ucsc-galgal4,gtf
gallus_gallus-ucsc-galgal4,kallisto_index
gallus_gallus-ucsc-galgal4,refgene_anno
gallus_gallus-ucsc-galgal4,salmon_index
gallus_gallus-ucsc-galgal4,salmon_partial_sa_index
gallus_gallus-ucsc-galgal4,salmon_sa_index
gallus_gallus-ucsc-galgal4,star_index
gallus_gallus-ucsc-galgal4,suffixerator_index
gallus_gallus-ucsc-galgal4,tallymer_index
gallus_gallus-ucsc-galgal4,tgMap
gallus_gallus-ucsc-galgal4,bowtie2_index_extra
glycine_max-ensembl-gm01,bismark_bt1_index
glycine_max-ensembl-gm01,bismark_bt2_index
glycine_max-ensembl-gm01,blacklist
glycine_max-ensembl-gm01,bowtie2_index
glycine_max-ensembl-gm01,bwa_index
glycine_max-ensembl-gm01,cellranger_reference
glycine_max-ensembl-gm01,dbnsfp
glycine_max-ensembl-gm01,dbsnp
glycine_max-ensembl-gm01,ensembl_gtf
glycine_max-ensembl-gm01,ensembl_rb
glycine_max-ensembl-gm01,epilog_index
glycine_max-ensembl-gm01,fasta
glycine_max-ensembl-gm01,fasta_txome
glycine_max-ensembl-gm01,feat_annotation
glycine_max-ensembl-gm01,gtf
glycine_max-ensembl-gm01,kallisto_index
glycine_max-ensembl-gm01,refgene_anno
glycine_max-ensembl-gm01,salmon_index
glycine_max-ensembl-gm01,salmon_partial_sa_index
glycine_max-ensembl-gm01,salmon_sa_index
glycine_max-ensembl-gm01,star_index
glycine_max-ensembl-gm01,suffixerator_index
glycine_max-ensembl-gm01,tallymer_index
glycine_max-ensembl-gm01,tgMap
glycine_max-ensembl-gm01,bowtie2_index_extra
homo_sapiens-ensembl-grch37,bismark_bt1_index
homo_sapiens-ensembl-grch37,bismark_bt2_index
homo_sapiens-ensembl-grch37,blacklist
homo_sapiens-ensembl-grch37,bowtie2_index
homo_sapiens-ensembl-grch37,bwa_index
homo_sapiens-ensembl-grch37,cellranger_reference
homo_sapiens-ensembl-grch37,dbnsfp
homo_sapiens-ensembl-grch37,dbsnp
homo_sapiens-ensembl-grch37,ensembl_gtf
homo_sapiens-ensembl-grch37,ensembl_rb
homo_sapiens-ensembl-grch37,epilog_index
homo_sapiens-ensembl-grch37,fasta
homo_sapiens-ensembl-grch37,fasta_txome
homo_sapiens-ensembl-grch37,feat_annotation
homo_sapiens-ensembl-grch37,gtf
homo_sapiens-ensembl-grch37,kallisto_index
homo_sapiens-ensembl-grch37,refgene_anno
homo_sapiens-ensembl-grch37,salmon_index
homo_sapiens-ensembl-grch37,salmon_partial_sa_index
homo_sapiens-ensembl-grch37,salmon_sa_index
homo_sapiens-ensembl-grch37,star_index
homo_sapiens-ensembl-grch37,suffixerator_index
homo_sapiens-ensembl-grch37,tallymer_index
homo_sapiens-ensembl-grch37,tgMap
homo_sapiens-ensembl-grch37,bowtie2_index_extra
homo_sapiens-ncbi-grch38,bismark_bt1_index
homo_sapiens-ncbi-grch38,bismark_bt2_index
homo_sapiens-ncbi-grch38,blacklist
homo_sapiens-ncbi-grch38,bowtie2_index
homo_sapiens-ncbi-grch38,bwa_index
homo_sapiens-ncbi-grch38,cellranger_reference
homo_sapiens-ncbi-grch38,dbnsfp
homo_sapiens-ncbi-grch38,dbsnp
homo_sapiens-ncbi-grch38,ensembl_gtf
homo_sapiens-ncbi-grch38,ensembl_rb
homo_sapiens-ncbi-grch38,epilog_index
homo_sapiens-ncbi-grch38,fasta
homo_sapiens-ncbi-grch38,fasta_txome
homo_sapiens-ncbi-grch38,feat_annotation
homo_sapiens-ncbi-grch38,gtf
homo_sapiens-ncbi-grch38,kallisto_index
homo_sapiens-ncbi-grch38,refgene_anno
homo_sapiens-ncbi-grch38,salmon_index
homo_sapiens-ncbi-grch38,salmon_partial_sa_index
homo_sapiens-ncbi-grch38,salmon_sa_index
homo_sapiens-ncbi-grch38,star_index
homo_sapiens-ncbi-grch38,suffixerator_index
homo_sapiens-ncbi-grch38,tallymer_index
homo_sapiens-ncbi-grch38,tgMap
homo_sapiens-ncbi-grch38,bowtie2_index_extra
homo_sapiens-ncbi-grch38decoy,bismark_bt1_index
homo_sapiens-ncbi-grch38decoy,bismark_bt2_index
homo_sapiens-ncbi-grch38decoy,blacklist
homo_sapiens-ncbi-grch38decoy,bowtie2_index
homo_sapiens-ncbi-grch38decoy,bwa_index
homo_sapiens-ncbi-grch38decoy,cellranger_reference
homo_sapiens-ncbi-grch38decoy,dbnsfp
homo_sapiens-ncbi-grch38decoy,dbsnp
homo_sapiens-ncbi-grch38decoy,ensembl_gtf
homo_sapiens-ncbi-grch38decoy,ensembl_rb
homo_sapiens-ncbi-grch38decoy,epilog_index
homo_sapiens-ncbi-grch38decoy,fasta
homo_sapiens-ncbi-grch38decoy,fasta_txome
homo_sapiens-ncbi-grch38decoy,feat_annotation
homo_sapiens-ncbi-grch38decoy,gtf
homo_sapiens-ncbi-grch38decoy,kallisto_index
homo_sapiens-ncbi-grch38decoy,refgene_anno
homo_sapiens-ncbi-grch38decoy,salmon_index
homo_sapiens-ncbi-grch38decoy,salmon_partial_sa_index
homo_sapiens-ncbi-grch38decoy,salmon_sa_index
homo_sapiens-ncbi-grch38decoy,star_index
homo_sapiens-ncbi-grch38decoy,suffixerator_index
homo_sapiens-ncbi-grch38decoy,tallymer_index
homo_sapiens-ncbi-grch38decoy,tgMap
homo_sapiens-ncbi-grch38decoy,bowtie2_index_extra
homo_sapiens-ncbi-build363,bismark_bt1_index
homo_sapiens-ncbi-build363,bismark_bt2_index
homo_sapiens-ncbi-build363,blacklist
homo_sapiens-ncbi-build363,bowtie2_index
homo_sapiens-ncbi-build363,bwa_index
homo_sapiens-ncbi-build363,cellranger_reference
homo_sapiens-ncbi-build363,dbnsfp
homo_sapiens-ncbi-build363,dbsnp
homo_sapiens-ncbi-build363,ensembl_gtf
homo_sapiens-ncbi-build363,ensembl_rb
homo_sapiens-ncbi-build363,epilog_index
homo_sapiens-ncbi-build363,fasta
homo_sapiens-ncbi-build363,fasta_txome
homo_sapiens-ncbi-build363,feat_annotation
homo_sapiens-ncbi-build363,gtf
homo_sapiens-ncbi-build363,kallisto_index
homo_sapiens-ncbi-build363,refgene_anno
homo_sapiens-ncbi-build363,salmon_index
homo_sapiens-ncbi-build363,salmon_partial_sa_index
homo_sapiens-ncbi-build363,salmon_sa_index
homo_sapiens-ncbi-build363,star_index
homo_sapiens-ncbi-build363,suffixerator_index
homo_sapiens-ncbi-build363,tallymer_index
homo_sapiens-ncbi-build363,tgMap
homo_sapiens-ncbi-build363,bowtie2_index_extra
homo_sapiens-ncbi-build371,bismark_bt1_index
homo_sapiens-ncbi-build371,bismark_bt2_index
homo_sapiens-ncbi-build371,blacklist
homo_sapiens-ncbi-build371,bowtie2_index
homo_sapiens-ncbi-build371,bwa_index
homo_sapiens-ncbi-build371,cellranger_reference
homo_sapiens-ncbi-build371,dbnsfp
homo_sapiens-ncbi-build371,dbsnp
homo_sapiens-ncbi-build371,ensembl_gtf
homo_sapiens-ncbi-build371,ensembl_rb
homo_sapiens-ncbi-build371,epilog_index
homo_sapiens-ncbi-build371,fasta
homo_sapiens-ncbi-build371,fasta_txome
homo_sapiens-ncbi-build371,feat_annotation
homo_sapiens-ncbi-build371,gtf
homo_sapiens-ncbi-build371,kallisto_index
homo_sapiens-ncbi-build371,refgene_anno
homo_sapiens-ncbi-build371,salmon_index
homo_sapiens-ncbi-build371,salmon_partial_sa_index
homo_sapiens-ncbi-build371,salmon_sa_index
homo_sapiens-ncbi-build371,star_index
